Artist name,Description,Wiki URL,Page Views
Isaac Rosenberg,English Writer/Painter,https://en.wikipedia.org/wiki/Isaac_Rosenberg,871
Louis Conrad Rosenberg,American Printmaker,https://en.wikipedia.org/wiki/Louis_Conrad_Rosenberg,53
Richard Rosenblum,American Sculptor,https://en.wikipedia.org/wiki/Nancy_L._Rosenblum,125
Walter Rosenblum,American Photographer,https://en.wikipedia.org/wiki/Walter_Rosenblum,97
James Rosenquist,American Artist,https://en.wikipedia.org/wiki/James_Rosenquist,"1,061"
Ann Tevy Rosenthal,American Installation Artist,https://en.wikipedia.org/wiki/Ann_Tevy_Rosenthal,N/A
Doris Rosenthal,American,https://en.wikipedia.org/wiki/Doris_Day,"88,629"
Toby Rosenthal,American Painter,https://en.wikipedia.org/wiki/Toby_Edward_Rosenthal,158
Tony Rosenthal,American Sculptor,https://en.wikipedia.org/wiki/Tony_Rosenthal,254
Nagasawa Rosetsu,Japanese Painter,https://en.wikipedia.org/wiki/Nagasawa_Rosetsu,350
Martha Rosler,American,https://en.wikipedia.org/wiki/Martha_Rosler,787
Alexander Roslin,Swedish Painter,https://en.wikipedia.org/wiki/Alexander_Roslin,991
T'oros Roslin,Armenian Manuscript Illuminator,https://en.wikipedia.org/wiki/T%27oros_Roslin,0
Seymour Rosofsky,American Painter,https://en.wikipedia.org/wiki/Seymour_Rosofsky,94
Leonard Rosoman,British Painter,https://en.wikipedia.org/wiki/Leonard_Rosoman,162
Alex Ross,American Illustrator,https://en.wikipedia.org/wiki/Alex_Ross,"18,059"
Sir William Charles Ross,English Painter,https://en.wikipedia.org/wiki/Sir_William_Charles_Ross,3
Edward Rossbach,American Textile Artist,https://en.wikipedia.org/wiki/Edward_Rossbach,1
Cosimo Rosselli,Italian Painter,https://en.wikipedia.org/wiki/Cosimo_Rosselli,422
Matteo Rosselli,Italian Painter,https://en.wikipedia.org/wiki/Matteo_Rosselli,79
Antonio Rossellino,Italian Sculptor,https://en.wikipedia.org/wiki/Antonio_Rossellino,194
Bernardo Rossellino,Italian Sculptor,https://en.wikipedia.org/wiki/Bernardo_Rossellino,409
Dante Gabriel Rossetti,English Painter,https://en.wikipedia.org/wiki/Dante_Gabriel_Rossetti,"14,466"
Thomas Prichard Rossiter,American Painter,https://en.wikipedia.org/wiki/Thomas_Prichard_Rossiter,91
Medardo Rosso,Italian Sculptor,https://en.wikipedia.org/wiki/Medardo_Rosso,477
Mino Rosso,Italian Sculptor,https://en.wikipedia.org/wiki/Aeropittura,697
Rosso Fiorentino,Italian Painter,https://en.wikipedia.org/wiki/Rosso_Fiorentino,926
Theodore Roszak,Polish/American Painter/Sculptor,https://en.wikipedia.org/wiki/Theodore_Roszak,32
Pietro Rotari,Italian Painter,https://en.wikipedia.org/wiki/Pietro_Rotari,296
Mimmo Rotella,Italian Painter,https://en.wikipedia.org/wiki/Mimmo_Rotella,226
Dieter Roth,German/Swiss Mixed Media Artist,https://en.wikipedia.org/wiki/Dieter_Roth,746
Ernest David Roth,German/American,https://en.wikipedia.org/wiki/Killers_of_the_Flower_Moon_(film),"132,803"
Susan Rothenberg,American Painter,https://en.wikipedia.org/wiki/Susan_Rothenberg,"1,050"
Michael Rothenstein,British Painter,https://en.wikipedia.org/wiki/Michael_Rothenstein,165
Sir William Rothenstein,English Painter,https://en.wikipedia.org/wiki/Sir_William_Rothenstein,39
Peter Frederick Rothermel,American Painter,https://en.wikipedia.org/wiki/Peter_Frederick_Rothermel,14
Mark Rothko,Latvian/American Painter,https://en.wikipedia.org/wiki/Mark_Rothko,"27,324"
Arthur Rothstein,American Photographer,https://en.wikipedia.org/wiki/Arthur_Rothstein,"1,682"
Hans Rottenhammer,German Painter,https://en.wikipedia.org/wiki/Hans_Rottenhammer,150
Carl Rottmann,German Painter,https://en.wikipedia.org/wiki/Carl_Rottmann,160
Johann Michael Rottmayr,Austrian Painter,https://en.wikipedia.org/wiki/Johann_Michael_Rottmayr,158
Georges Rouault,French Painter,https://en.wikipedia.org/wiki/Georges_Rouault,"1,514"
Louis-Francois Roubiliac,French/English Sculptor,https://en.wikipedia.org/wiki/Louis-Francois_Roubiliac,18
Georges Rouget,French Painter,https://en.wikipedia.org/wiki/Georges_Rouget,147
Henri Rousseau,French Painter,https://en.wikipedia.org/wiki/Henri_Rousseau,"9,176"
Henri-Emilien Rousseau,French Painter,https://en.wikipedia.org/wiki/Henri_%C3%89milien_Rousseau,49
Philippe Rousseau,French Painter,https://en.wikipedia.org/wiki/Philippe_Rousseau,63
Theodore Rousseau,French Painter,https://en.wikipedia.org/wiki/Theodore_Rousseau,8
Jean-Simeon Rousseau de la Rottiere,French Painter,https://en.wikipedia.org/wiki/Jean_Simeon_Rousseau_de_la_Rotti%C3%A8re,36
Fremyn Roussel,Sculptor,https://en.wikipedia.org/wiki/Fremyn_Roussel,N/A
Ker Xavier Roussel,French Painter,https://en.wikipedia.org/wiki/Ker_Xavier_Roussel,18
Theodore Roussel,English Painter,https://en.wikipedia.org/wiki/Theodore_Roussel,101
Gilles Rousselet,French Engraver,https://en.wikipedia.org/wiki/Gilles_Rousselet,37
Ange-Joseph Antoine Roux,French Painter,https://en.wikipedia.org/wiki/Antoine_Roux,122
Francois Geoffroi Roux,French Painter,https://en.wikipedia.org/wiki/Roux_family_(marine_painters),67
Francois Joseph Frederic Roux,French Painter,https://en.wikipedia.org/wiki/Roux_family_(marine_painters),67
Joseph Roux,French,https://en.wikipedia.org/wiki/Jean-Joseph_Roux,23
Louis Roux,French Painter,https://en.wikipedia.org/wiki/Jean-Louis_Roux,155
Mathieu Antoine Roux,French,https://en.wikipedia.org/wiki/Roux_family_(marine_painters),67
Joseph Victor Roux-Champion,French Painter,https://en.wikipedia.org/wiki/Elizaveta_Kruglikova,162
Michal Rovner,Israeli Photographer,https://en.wikipedia.org/wiki/Michal_Rovner,194
Patrick Rowan,American Assemblage Artist,https://en.wikipedia.org/wiki/Rowan_Atkinson,"208,132"
Sandra Rowe,African-American Painter,https://en.wikipedia.org/wiki/Sandra_Rowe,20
Galen Rowell,American Photographer,https://en.wikipedia.org/wiki/Galen_Rowell,"1,734"
Thomas Rowlandson,English Illustrator,https://en.wikipedia.org/wiki/Thomas_Rowlandson,"1,861"
Reuben Rowley,American,https://en.wikipedia.org/wiki/List_of_painters_in_the_National_Gallery_of_Art,352
Kenneth Rowntree,British Painter,https://en.wikipedia.org/wiki/Kenneth_Rowntree,95
Pierre Roy,French,https://en.wikipedia.org/wiki/Pierre_Roy,33
Ferdinand Roybet,French Painter,https://en.wikipedia.org/wiki/Ferdinand_Roybet,134
Willem Frederik van Royen,German Painter,https://en.wikipedia.org/wiki/Willem_Frederiksz_van_Royen,31
Luis Royo,Spanish Painter/Illustrator,https://en.wikipedia.org/wiki/Luis_Royo,696
Olga Rozanova,Russian Painter,https://en.wikipedia.org/wiki/Olga_Rozanova,469
Peter Paul Rubens,Flemish Painter,https://en.wikipedia.org/wiki/Peter_Paul_Rubens,"25,030"
Reuven Rubin,Israeli Painter,https://en.wikipedia.org/wiki/Reuven_Rubin,364
Andrei Rublev,Russian Painter,https://en.wikipedia.org/wiki/Andrei_Rublev,"5,598"
Francois Rude,French Sculptor,https://en.wikipedia.org/wiki/Francois_Rude,2
Sophie Rude,French Painter,https://en.wikipedia.org/wiki/Sophie_Rude,14
Paul Rudolph,American Architect,https://en.wikipedia.org/wiki/Paul_Rudolph,38
Thomas Ruff,German Photographer,https://en.wikipedia.org/wiki/Thomas_Ruff,509
Juan Mauricio Rugendas,German Painter,https://en.wikipedia.org/wiki/Johann_Moritz_Rugendas,796
Georg Philipp Rugendas I,German Painter,https://en.wikipedia.org/wiki/Georg_von_Langsdorff,186
Emile-Jacques Ruhlmann,French Designer,https://en.wikipedia.org/wiki/Emile-Jacques_Ruhlmann,14
Jacob van Ruisdael,Dutch Painter,https://en.wikipedia.org/wiki/Jacob_van_Ruisdael,"1,594"
Antonio M. Ruiz,Mexican Painter,https://en.wikipedia.org/wiki/Antonio_M._Ruiz,13
Ralph Rumney,British Painter,https://en.wikipedia.org/wiki/Ralph_Rumney,413
Alexander Runciman,Scottish Painter,https://en.wikipedia.org/wiki/Alexander_Runciman,118
Philippe Otto Runge,German Painter,https://en.wikipedia.org/wiki/German_Romanticism,"4,290"
Carl Clemens Moritz Rungius,German/American Painter,https://en.wikipedia.org/wiki/Carl_Rungius,268
Giovanni Battista Ruoppolo,Italian Painter,https://en.wikipedia.org/wiki/Giovanni_Battista_Ruoppolo,10
Prince Rupert,German Engraver,https://en.wikipedia.org/wiki/Prince_Rupert,"1,356"
Allen Ruppersberg,American Installation Artist,https://en.wikipedia.org/wiki/Allen_Ruppersberg,89
Ed Ruscha,American Artist,https://en.wikipedia.org/wiki/Ed_Ruscha,944
Camillo Rusconi,Italian Sculptor,https://en.wikipedia.org/wiki/Camillo_Rusconi,140
Edward J. Rusell,American,https://en.wikipedia.org/wiki/The_Jury%27s_Secret,80
Olive Rush,American Painter,https://en.wikipedia.org/wiki/Olive_Rush,165
William Rush,American Sculptor,https://en.wikipedia.org/wiki/William_Rush,16
Henry Rushbury,English,https://en.wikipedia.org/wiki/Henry_Rushbury,80
Santiago Rusinol,Spanish Painter/Writer,https://en.wikipedia.org/wiki/Santiago_Rusinol,7
John Ruskin,English Writer/Painter,https://en.wikipedia.org/wiki/John_Ruskin,"23,150"
Andrew Russell,American Photographer,https://en.wikipedia.org/wiki/Andrew_Russell,43
Charles M. Russell,American Painter,https://en.wikipedia.org/wiki/Charles_M._Russell,141
John Russell,English Painter,https://en.wikipedia.org/wiki/John_Russell,155
Morgan Russell,American Painter,https://en.wikipedia.org/wiki/Morgan_Russell,216
Alexander Russo,American Painter,https://en.wikipedia.org/wiki/Alexander_Russo,6
Luigi Russolo,Italian Painter,https://en.wikipedia.org/wiki/Luigi_Russolo,"1,722"
Giovanni Francesco Rustici,Italian Sculptor,https://en.wikipedia.org/wiki/Giovanni_Francesco_Rustici,101
Mario Rutelli,Italian Sculptor,https://en.wikipedia.org/wiki/Mario_Rutelli,103
Carl Borromaus Andreas Ruthart,German Painter,https://en.wikipedia.org/wiki/Carl_Borrom%C3%A4us_Andreas_Ruthart,35
Rachel Ruysch,Dutch Painter,https://en.wikipedia.org/wiki/Rachel_Ruysch,"2,950"
Salomon van Ruysdael,Dutch Painter,https://en.wikipedia.org/wiki/Salomon_van_Ruysdael,404
Andrey Ryabushkin,Russian Painter,https://en.wikipedia.org/wiki/Andrey_Ryabushkin,6
Anne Ryan,American,https://en.wikipedia.org/wiki/Anne_Ryan,77
Martin Ryckaert,Flemish Painter,https://en.wikipedia.org/wiki/Martin_Ryckaert,10
David Ryckaert the Younger,Flemish Painter,https://en.wikipedia.org/wiki/David_Ryckaert_III,146
The Rycroft Painter,Greek Vase Painter,https://en.wikipedia.org/wiki/Rycroft_Painter,52
Albert Pinkham Ryder,American Painter,https://en.wikipedia.org/wiki/Albert_Pinkham_Ryder,"1,097"
Chauncey F. Ryder,American Painter,https://en.wikipedia.org/wiki/Chauncey_(name),189
Ursula von Rydingsvard,German/American Sculptor,https://en.wikipedia.org/wiki/Ursula_von_Rydingsvard,439
Robert Ryman,American Painter,https://en.wikipedia.org/wiki/Robert_Ryman,734
John Michael Rysbrack,Flemish/English Sculptor,https://en.wikipedia.org/wiki/John_Michael_Rysbrack,307
Theo van Rysselberghe,Belgian Painter,https://en.wikipedia.org/wiki/Theo_van_Rysselberghe,7
Alison Saar,African-American Sculptor,https://en.wikipedia.org/wiki/Alison_Saar,576
Betye Saar,African-American Assemblage Artist,https://en.wikipedia.org/wiki/Betye_Saar,"1,735"
Lezley Saar,African-American Assemblage Artist,https://en.wikipedia.org/wiki/Lezley_Saar,131
Eero Saarinen,Finnish Architect,https://en.wikipedia.org/wiki/Eero_Saarinen,"14,685"
Eliel Saarinen,Finnish/American Designer/Architect,https://en.wikipedia.org/wiki/Eliel_Saarinen,"3,452"
Lorenzo Sacchetti,Italian,https://en.wikipedia.org/wiki/Antonio_Sacchetti,46
Andrea Sacchi,Italian Painter,https://en.wikipedia.org/wiki/Andrea_Sacchi,212
Pier Francesco Sacchi,Italian Painter,https://en.wikipedia.org/wiki/Pier_Francesco_Sacchi,76
Lambert Sachs,American Painter,https://en.wikipedia.org/wiki/List_of_kings_of_Babylon,"7,901"
Tom Sachs,American,https://en.wikipedia.org/wiki/Tom_Sachs,"5,480"
Jan Sadeler I,Flemish Engraver,https://en.wikipedia.org/wiki/Sadeler_family,219
Aegidius Sadeler II,Flemish Painter,https://en.wikipedia.org/wiki/Aegidius_Sadeler_II,40
Walter Dendy Sadler,British,https://en.wikipedia.org/wiki/Walter_Dendy_Sadler,316
Valerius de Saedeleer,Belgian Painter,https://en.wikipedia.org/wiki/Valerius_de_Saedeleer,155
Jan Saenredam,Dutch Engraver,https://en.wikipedia.org/wiki/Jan_Saenredam,212
Pieter Jansz. Saenredam,Dutch Painter,https://en.wikipedia.org/wiki/Pieter_Jansz._Saenredam,579
Bernard Safran,American/Canadian Painter,https://en.wikipedia.org/wiki/Bernard_Safran,83
Cornelis Saftleven,Dutch Painter,https://en.wikipedia.org/wiki/Cornelis_Saftleven,178
Herman Saftleven the Younger,Dutch Painter,https://en.wikipedia.org/wiki/Herman_Saftleven_the_Younger,1
Kay Sage,American Painter,https://en.wikipedia.org/wiki/Kay_Sage,"1,566"
Peter Winchell Sager,Canadian Painter,https://en.wikipedia.org/wiki/The_New_Adventures_of_Winnie_the_Pooh,"8,188"
Pauta Saila,Canadian Inuit Sculptor,https://en.wikipedia.org/wiki/Pauta_Saila,51
Isaac Sailmaker,British,https://en.wikipedia.org/wiki/Isaac_Sailmaker,95
Saint Cecilia Master,Italian Painter,https://en.wikipedia.org/wiki/Saint_Cecilia,"13,115"
Simon Renard de Saint-Andre,French Painter,https://en.wikipedia.org/wiki/H%C3%B4tel_de_Besenval,"1,055"
Augustin de Saint-Aubin,French Engraver,https://en.wikipedia.org/wiki/Augustin_de_Saint-Aubin,79
Charles Germain de Saint-Aubin,French Printmaker,https://en.wikipedia.org/wiki/Charles_Germain_de_Saint_Aubin,88
Gabriel Jacques de Saint-Aubin,French Painter,https://en.wikipedia.org/wiki/Gabriel_de_Saint-Aubin,95
Antoine de Saint-Exupery,French Writer/Illustrator,https://en.wikipedia.org/wiki/Antoine_de_Saint-Exupery,29
Augustus Saint-Gaudens,Irish/American Sculptor,https://en.wikipedia.org/wiki/Augustus_Saint-Gaudens,"4,731"
Simon Saint-Jean,French Painter,https://en.wikipedia.org/wiki/Simon_Saint-Jean,33
Charles-Balthazar-Julien Fevret de Saint-Memin,French Painter,https://en.wikipedia.org/wiki/Charles_Balthazar_Julien_F%C3%A9vret_de_Saint-M%C3%A9min,123
Niki de Saint-Phalle,French Painter/Sculptor,https://en.wikipedia.org/wiki/Niki_de_Saint-Phalle,199
Kiyoshi Saito,Japanese Printmaker,https://en.wikipedia.org/wiki/Kiyoshi_Saito,7
Stanley Saitowitz,South African/American Architect,https://en.wikipedia.org/wiki/Stanley_Saitowitz,97
Sakai Hoitsu,Japanese Painter,https://en.wikipedia.org/wiki/Sakai_Hoitsu,7
Anri Sala,Albanian,https://en.wikipedia.org/wiki/Anri_Sala,373
George Augustus Henry Sala,British Printmaker,https://en.wikipedia.org/wiki/George_Augustus_Henry_Sala,46
Friedrich Salathe,Swiss,https://en.wikipedia.org/wiki/Egidius_Federle,9
Doris Salcedo,Colombian Sculptor,https://en.wikipedia.org/wiki/Doris_Salcedo,838
Raden Sarief Bastaman Saleh,Javanese Painter,https://en.wikipedia.org/wiki/List_of_painters_in_the_collection_of_the_Rijksmuseum,246
Sebastiao Salgado,Brazilian Photographer,https://en.wikipedia.org/wiki/Sebastiao_Salgado,44
Ventura Salimbeni,Italian Painter,https://en.wikipedia.org/wiki/Ventura_Salimbeni,118
Tommaso Salini,Italian Painter,https://en.wikipedia.org/wiki/Tommaso_Salini,42
David Salle,American Painter,https://en.wikipedia.org/wiki/David_Salle,"1,006"
Charles Sallee,African-American Painter,https://en.wikipedia.org/wiki/Matt_Sallee,"4,528"
Robert Salmon,English/American Painter,https://en.wikipedia.org/wiki/Robert_Salmon,155
John Salt,British Painter,https://en.wikipedia.org/wiki/John_Salt,164
William Salter,Painter,https://en.wikipedia.org/wiki/William_Salter,49
Mariano Salvador Maella,Spanish Painter,https://en.wikipedia.org/wiki/Mariano_Salvador_Maella,148
Remo Salvadori,Italian,https://en.wikipedia.org/wiki/Documenta_7,196
Nicola Salvi,Italian Sculptor,https://en.wikipedia.org/wiki/Nicola_Salvi,"1,067"
Francesco Salviati,Italian Painter,https://en.wikipedia.org/wiki/Francesco_Salviati,19
Jacques-Francois-Joseph Saly,French Sculptor,https://en.wikipedia.org/wiki/Jacques-Francois-Joseph_Saly,2
Orazio Samacchini,Italian Painter,https://en.wikipedia.org/wiki/Orazio_Samacchini,53
Lucas Samaras,Greek/American Photographer,https://en.wikipedia.org/wiki/Lucas_Samaras,758
Paul Starrett Sample,American Painter,https://en.wikipedia.org/wiki/Paul_Starrett_Sample,1
Abel Sanchez,Native American Painter,https://en.wikipedia.org/wiki/Abel_Sanchez,991
Pedro Sanchez,Spanish Painter,https://en.wikipedia.org/wiki/Pedro_Sanchez,317
Tomas Sanchez,Cuban Painter,https://en.wikipedia.org/wiki/Tomas_Sanchez,15
Alonso Sanchez Coello,Spanish Painter,https://en.wikipedia.org/wiki/Alonso_Sanchez_Coello,23
Juan Sanchez Cotan,Spanish Painter,https://en.wikipedia.org/wiki/Juan_Sanchez_Cotan,13
Fred Sandback,American,https://en.wikipedia.org/wiki/Fred_Sandback,323
Paul Sandby,English Painter,https://en.wikipedia.org/wiki/Paul_Sandby,401
Thomas Sandby,English,https://en.wikipedia.org/wiki/Thomas_Sandby,118
August Sander,German Photographer,https://en.wikipedia.org/wiki/August_Sander,"1,124"
Karin Sander,German,https://en.wikipedia.org/wiki/Karin_Sander,96
Ann Sanders,British Painter,https://en.wikipedia.org/wiki/Ann_Sanders,923
Joachim von Sandrart,German Painter,https://en.wikipedia.org/wiki/Joachim_von_Sandrart,292
Emma Sandys,English Painter,https://en.wikipedia.org/wiki/Emma_Sandys,256
Frederick Sandys,English Painter,https://en.wikipedia.org/wiki/Frederick_Sandys,790
Francesco da Sangallo,Italian Sculptor,https://en.wikipedia.org/wiki/Francesco_da_Sangallo,93
Giuliano da Sangallo,Italian Architect,https://en.wikipedia.org/wiki/Giuliano_da_Sangallo,663
Giuseppe Sanmartino,Italian Sculptor,https://en.wikipedia.org/wiki/Giuseppe_Sanmartino,"1,019"
Sano di Pietro,Italian Painter,https://en.wikipedia.org/wiki/Sano_di_Pietro,221
Lorenzo di Alessandro da Sanseverino,Italian Painter,https://en.wikipedia.org/wiki/Piero_the_Unfortunate,"8,230"
Andrea Sansovino,Italian Sculptor,https://en.wikipedia.org/wiki/Andrea_Sansovino,188
Jacopo Sansovino,Italian Sculptor,https://en.wikipedia.org/wiki/Jacopo_Sansovino,537
James Sant,British Painter,https://en.wikipedia.org/wiki/James_Sant,325
Girolamo Santacroce,Italian Painter,https://en.wikipedia.org/wiki/Girolamo_Santacroce,35
Jean-Baptiste Santerre,French Painter,https://en.wikipedia.org/wiki/Jean-Baptiste_Santerre,218
Giovanni Santi,Italian Painter/Writer,https://en.wikipedia.org/wiki/Giovanni_Santi,"1,003"
Santi di Tito,Italian Painter/Architect,https://en.wikipedia.org/wiki/Santi_di_Tito,650
Giuseppe Santomaso,Italian Painter,https://en.wikipedia.org/wiki/Giuseppe_Santomaso,55
Dirck van Santvoort,Dutch Painter,https://en.wikipedia.org/wiki/Dirck_van_Santvoort,74
Sanyu,Chinese,https://en.wikipedia.org/wiki/Sanyu,25
Frank Sapousek,American Painter,https://en.wikipedia.org/wiki/2024_World_Junior_Ice_Hockey_Championships_rosters,186
Allen Sapp,Native Canadian Painter,https://en.wikipedia.org/wiki/Allen_Sapp,191
Carlo Saraceni,Italian Painter,https://en.wikipedia.org/wiki/Carlo_Saraceni,489
Henry Sargent,American Painter,https://en.wikipedia.org/wiki/Henry_Sargent,141
John Singer Sargent,American Painter,https://en.wikipedia.org/wiki/John_Singer_Sargent,"56,194"
Sarkis Sarkisian,American,https://en.wikipedia.org/wiki/Saint_Sarkis_Cathedral%2C_Tehran,287
Juliao Sarmento,Portuguese Photographer,https://en.wikipedia.org/wiki/Juliao_Sarmento,0
Arthur Sarnoff,American Illustrator,https://en.wikipedia.org/wiki/Arthur_Sarnoff,333
Napoleon Sarony,Canadian/American Photographer,https://en.wikipedia.org/wiki/Napoleon_Sarony,635
John Sartain,American,https://en.wikipedia.org/wiki/John_Sartain,312
John Nost Sartorius,English Painter,https://en.wikipedia.org/wiki/John_Nost_Sartorius,70
Wilhelm Sasnal,Polish,https://en.wikipedia.org/wiki/Wilhelm_Sasnal,528
Sassetta,Italian Painter,https://en.wikipedia.org/wiki/Sassetta,89
Sassoferrato,Italian Painter,https://en.wikipedia.org/wiki/Sassoferrato,472
Aligi Sassu,Italian Sculptor,https://en.wikipedia.org/wiki/Aligi_Sassu,166
Gary Saunders,Canadian Painter,https://en.wikipedia.org/wiki/Relationship_marketing,732
Raymond Saunders,African-American Painter,https://en.wikipedia.org/wiki/Raymond_Saunders,47
Antonio Saura Atares,Spanish Painter,https://en.wikipedia.org/wiki/Antonio_Saura,311
Piat-Joseph Sauvage,Flemish Painter,https://en.wikipedia.org/wiki/Piat-Joseph_Sauvage,0
Augusta Savage,African-American Sculptor,https://en.wikipedia.org/wiki/Augusta_Savage,"1,457"
Edward Savage,American Painter,https://en.wikipedia.org/wiki/Edward_Savage,10
Roelandt Savery,Flemish Painter,https://en.wikipedia.org/wiki/Roelandt_Savery,36
Jenny Saville,British Painter,https://en.wikipedia.org/wiki/Jenny_Saville,"9,463"
Alberto Savinio,Greek/Italian Painter,https://en.wikipedia.org/wiki/Alberto_Savinio,465
Konstantin Savitsky,Russian Painter,https://en.wikipedia.org/wiki/Konstantin_Savitsky,603
Giovanni Girolamo Savoldo,Italian Painter,https://en.wikipedia.org/wiki/Giovanni_Girolamo_Savoldo,333
Alexey Savrasov,Russian Painter,https://en.wikipedia.org/wiki/Alexey,"1,715"
Helen Sawyer,American Painter,https://en.wikipedia.org/wiki/Helen_Sawyer_Hogg,"4,126"
Martha Sawyers,American Illustrator,https://en.wikipedia.org/wiki/Martha_Sawyers,0
Andres Marsal de Saxe,French,https://en.wikipedia.org/wiki/Charles_de_Gaulle,"94,439"
Italo Scanga,Italian/American,https://en.wikipedia.org/wiki/Italo_Scanga,176
Rolph Scarlett,Canadian/American Painter,https://en.wikipedia.org/wiki/Rudolf_Bauer_(artist),368
Salvatore Scarpitta,American Painter,https://en.wikipedia.org/wiki/Salvatore_Scarpitta,135
Scarsellino,Italian Painter,https://en.wikipedia.org/wiki/Scarsellino,114
Francesco Scavullo,American Photographer,https://en.wikipedia.org/wiki/Francesco_Scavullo,"3,977"
Christian Schad,German Painter,https://en.wikipedia.org/wiki/Christian_Schad,832
Johann Gottfried Schadow,German Sculptor,https://en.wikipedia.org/wiki/Johann_Gottfried_Schadow,485
Wilhelm von Schadow,German Painter,https://en.wikipedia.org/wiki/Wilhelm_von_Schadow,80
Judith Schaechter,American Stained Glass Artist,https://en.wikipedia.org/wiki/Judith_Schaechter,184
Carl Schaefer,Canadian Painter,https://en.wikipedia.org/wiki/Carl_Schaefer,3
Henry Thomas Schafer,British Painter/Sculptor,https://en.wikipedia.org/wiki/Cuckoo_(2024_film),"30,291"
Martin Schaffner,German Painter,https://en.wikipedia.org/wiki/Martin_Schaffner,17
Godfried Schalcken,Dutch Painter,https://en.wikipedia.org/wiki/Godfried_Schalcken,433
Morton Livingston Schamberg,American Painter,https://en.wikipedia.org/wiki/Morton_Livingston_Schamberg,147
Louis Schanker,American Painter/Printmaker,https://en.wikipedia.org/wiki/Louis_Schanker,275
Miriam Schapiro,Canadian/American Mixed Media Artist,https://en.wikipedia.org/wiki/Miriam_Schapiro,422
Bernard P. Schardt,American,https://en.wikipedia.org/wiki/List_of_Federal_Art_Project_artists,418
Kenny Scharf,American Painter,https://en.wikipedia.org/wiki/Kenny_Scharf,"2,478"
Edwin Scharff,German Sculptor,https://en.wikipedia.org/wiki/Edwin_Scharff,70
Hans Leonhard Schaufelein,German Painter,https://en.wikipedia.org/wiki/Hans_Leonhard_Schaufelein,8
Bartolomeo Schedoni,Italian Painter,https://en.wikipedia.org/wiki/Bartolomeo_Schedoni,122
Ary Scheffer,Dutch/French Painter,https://en.wikipedia.org/wiki/Ary_Scheffer,"1,433"
Lo Scheggia,Italian Painter,https://en.wikipedia.org/wiki/Lo_Scheggia,12
Hugo Scheiber,Hungarian Painter,https://en.wikipedia.org/wiki/Hugo_Scheiber,99
Thomas Scheibitz,German,https://en.wikipedia.org/wiki/Thomas_Scheibitz,50
Andreas Schelfhout,Dutch Painter,https://en.wikipedia.org/wiki/Andreas_Schelfhout,162
Johann Eleazar Schenau,German,https://en.wikipedia.org/wiki/Johann_Eleazar_Schenau,2
Hermann Scherer,German,https://en.wikipedia.org/wiki/Hermann_Scherer,131
Francesco Maria Schiaffino,Italian Sculptor,https://en.wikipedia.org/wiki/Francesco_Maria_Schiaffino,41
Elsa Schiaparelli,Italian/French Designer,https://en.wikipedia.org/wiki/Elsa_Schiaparelli,"12,939"
Andrea Schiavone,Italian Painter,https://en.wikipedia.org/wiki/Andrea_Schiavone,241
Egon Schiele,Austrian Painter,https://en.wikipedia.org/wiki/Egon_Schiele,"22,442"
Mario Schifano,Italian,https://en.wikipedia.org/wiki/Mario_Schifano,493
Emil Jakob Schindler,Austrian Painter,https://en.wikipedia.org/wiki/Emil_Jakob_Schindler,571
Karl Friedrich Schinkel,German Painter/Architect,https://en.wikipedia.org/wiki/Karl_Friedrich_Schinkel,"2,073"
Markus Schinwald,Austrian,https://en.wikipedia.org/wiki/Markus_Schinwald,54
Helene Schjerfbeck,Finnish Painter,https://en.wikipedia.org/wiki/Helene_Schjerfbeck,"1,739"
Oskar Schlemmer,German Painter,https://en.wikipedia.org/wiki/Oskar_Schlemmer,"1,154"
Andreas Schluter,German Sculptor,https://en.wikipedia.org/wiki/Andreas_Schluter,5
Julius Schmidt,American,https://en.wikipedia.org/wiki/Julius_Schmidt,98
Katherine Schmidt,American,https://en.wikipedia.org/wiki/Katherine_Schmidt,180
Martin Johann Schmidt,Austrian Painter,https://en.wikipedia.org/wiki/Martin_Johann_Schmidt,115
Karl Schmidt-Rottluff,German Painter,https://en.wikipedia.org/wiki/Karl_Schmidt-Rottluff,"1,113"
Ferdinand Schmutzer,Austrian,https://en.wikipedia.org/wiki/Ferdinand_Schmutzer,100
Julian Schnabel,American Painter/Filmmaker,https://en.wikipedia.org/wiki/Julian_Schnabel,"16,769"
Carolee Schneemann,American Performance Artist,https://en.wikipedia.org/wiki/Carolee_Schneemann,"4,694"
Bernhard Schneider,German/American Painter,https://en.wikipedia.org/wiki/M%C3%A4rkischer_Kreis,433
Gary Schneider,South African Photographer,https://en.wikipedia.org/wiki/Gary_Schneider,103
Gregor Schneider,German,https://en.wikipedia.org/wiki/Gregor_Schneider,288
Victor Schnetz,French Painter,https://en.wikipedia.org/wiki/Jean-Victor_Schnetz,140
Julius Schnorr von Carolsfeld,German Painter,https://en.wikipedia.org/wiki/Julius_Schnorr_von_Carolsfeld,949
Fritz Scholder,Native American Painter,https://en.wikipedia.org/wiki/Fritz_Scholder,747
Otto Scholderer,German Painter,https://en.wikipedia.org/wiki/Otto_Scholderer,124
Johann Heinrich Schonfeld,German Painter,https://en.wikipedia.org/wiki/Johann_Heinrich_Schonfeld,9
Martin Schongauer,German Painter,https://en.wikipedia.org/wiki/Martin_Schongauer,"1,445"
