Artist name,Description,Wiki URL,Page Views
Ann Tevy Rosenthal,American Installation Artist,https://en.wikipedia.org/wiki/Ann_Tevy_Rosenthal,N/A
Doris Rosenthal,American,https://en.wikipedia.org/wiki/Doris%20Patty%20Rosenthal,61
Toby Rosenthal,American Painter,https://en.wikipedia.org/wiki/Toby%20Edward%20Rosenthal,293
Tony Rosenthal,American Sculptor,https://en.wikipedia.org/wiki/Tony%20Rosenthal,516
Nagasawa Rosetsu,Japanese Painter,https://en.wikipedia.org/wiki/Nagasawa%20Rosetsu,704
Martha Rosler,American,https://en.wikipedia.org/wiki/Martha%20Rosler,"1,610"
Alexander Roslin,Swedish Painter,https://en.wikipedia.org/wiki/Alexander%20Roslin,"2,265"
T'oros Roslin,Armenian Manuscript Illuminator,https://en.wikipedia.org/wiki/Toros%20Roslin,993
Seymour Rosofsky,American Painter,https://en.wikipedia.org/wiki/Seymour%20Rosofsky,168
Leonard Rosoman,British Painter,https://en.wikipedia.org/wiki/Leonard%20Rosoman,326
Alex Ross,American Illustrator,https://en.wikipedia.org/wiki/Alex%20Ross%20Perry,"16,704"
Sir William Charles Ross,English Painter,https://en.wikipedia.org/wiki/William%20Charles%20Ross,329
Edward Rossbach,American Textile Artist,https://en.wikipedia.org/wiki/Ed%20Rossbach,288
Cosimo Rosselli,Italian Painter,https://en.wikipedia.org/wiki/Cosimo%20Rosselli,813
Matteo Rosselli,Italian Painter,https://en.wikipedia.org/wiki/Matteo%20Rosselli,187
Antonio Rossellino,Italian Sculptor,https://en.wikipedia.org/wiki/Antonio%20Rossellino,390
Bernardo Rossellino,Italian Sculptor,https://en.wikipedia.org/wiki/Bernardo%20Rossellino,925
Dante Gabriel Rossetti,English Painter,https://en.wikipedia.org/wiki/Dante%20Gabriel%20Rossetti,"28,959"
Thomas Prichard Rossiter,American Painter,https://en.wikipedia.org/wiki/Thomas%20Prichard%20Rossiter,195
Medardo Rosso,Italian Sculptor,https://en.wikipedia.org/wiki/Medardo%20Rosso,"1,573"
Mino Rosso,Italian Sculptor,https://en.wikipedia.org/wiki/Aeropittura,"1,452"
Rosso Fiorentino,Italian Painter,https://en.wikipedia.org/wiki/Rosso%20Fiorentino,"1,921"
Theodore Roszak,Polish/American Painter/Sculptor,https://en.wikipedia.org/wiki/Theodore%20Roszak%20%28scholar%29,"2,195"
Pietro Rotari,Italian Painter,https://en.wikipedia.org/wiki/Pietro%20Rotari,649
Mimmo Rotella,Italian Painter,https://en.wikipedia.org/wiki/Mimmo%20Rotella,549
Dieter Roth,German/Swiss Mixed Media Artist,https://en.wikipedia.org/wiki/Dieter%20Roth,"1,494"
Ernest David Roth,German/American,https://en.wikipedia.org/wiki/Killers%20of%20the%20Flower%20Moon%20%28film%29,"266,406"
Susan Rothenberg,American Painter,https://en.wikipedia.org/wiki/Susan%20Rothenberg,"1,768"
Michael Rothenstein,British Painter,https://en.wikipedia.org/wiki/Michael%20Rothenstein,388
Sir William Rothenstein,English Painter,https://en.wikipedia.org/wiki/William%20Rothenstein,"1,561"
Peter Frederick Rothermel,American Painter,https://en.wikipedia.org/wiki/Peter%20F.%20Rothermel,375
Mark Rothko,Latvian/American Painter,https://en.wikipedia.org/wiki/Rothko%20Chapel,"7,664"
Arthur Rothstein,American Photographer,https://en.wikipedia.org/wiki/Arthur%20Rothstein,"2,949"
Hans Rottenhammer,German Painter,https://en.wikipedia.org/wiki/Hans%20Rottenhammer,321
Carl Rottmann,German Painter,https://en.wikipedia.org/wiki/Carl%20Rottmann,314
Johann Michael Rottmayr,Austrian Painter,https://en.wikipedia.org/wiki/Johann%20Michael%20Rottmayr,335
Georges Rouault,French Painter,https://en.wikipedia.org/wiki/Georges%20Rouault,"3,159"
Louis-Francois Roubiliac,French/English Sculptor,https://en.wikipedia.org/wiki/Louis-Fran%C3%A7ois%20Roubiliac,511
Georges Rouget,French Painter,https://en.wikipedia.org/wiki/Georges%20Rouget,302
Henri Rousseau,French Painter,https://en.wikipedia.org/wiki/Henri%20Rousseau,"18,889"
Henri-Emilien Rousseau,French Painter,https://en.wikipedia.org/wiki/Henri%20%C3%89milien%20Rousseau,95
Philippe Rousseau,French Painter,https://en.wikipedia.org/wiki/Philippe%20Rousseau,147
Theodore Rousseau,French Painter,https://en.wikipedia.org/wiki/Th%C3%A9odore%20Rousseau,"1,905"
Jean-Simeon Rousseau de la Rottiere,French Painter,https://en.wikipedia.org/wiki/Jean%20Simeon%20Rousseau%20de%20la%20Rotti%C3%A8re,77
Fremyn Roussel,Sculptor,https://en.wikipedia.org/wiki/Fremyn_Roussel,N/A
Ker Xavier Roussel,French Painter,https://en.wikipedia.org/wiki/Ker-Xavier%20Roussel,497
Theodore Roussel,English Painter,https://en.wikipedia.org/wiki/Theodore%20Roussel,255
Gilles Rousselet,French Engraver,https://en.wikipedia.org/wiki/Gilles%20Rousselet,64
Ange-Joseph Antoine Roux,French Painter,https://en.wikipedia.org/wiki/Antoine%20Roux,270
Francois Geoffroi Roux,French Painter,https://en.wikipedia.org/wiki/Roux%20family%20%28marine%20painters%29,132
Francois Joseph Frederic Roux,French Painter,https://en.wikipedia.org/wiki/Roux%20family%20%28marine%20painters%29,132
Joseph Roux,French,https://en.wikipedia.org/wiki/Jean-Joseph%20Roux,32
Louis Roux,French Painter,https://en.wikipedia.org/wiki/Jean-Louis%20Roux,358
Mathieu Antoine Roux,French,https://en.wikipedia.org/wiki/Roux%20family%20%28marine%20painters%29,132
Joseph Victor Roux-Champion,French Painter,https://en.wikipedia.org/wiki/Elizaveta%20Kruglikova,354
Michal Rovner,Israeli Photographer,https://en.wikipedia.org/wiki/Michal%20Rovner,414
Patrick Rowan,American Assemblage Artist,https://en.wikipedia.org/wiki/Rowan%20Atkinson,"410,810"
Sandra Rowe,African-American Painter,https://en.wikipedia.org/wiki/Sandra%20Rowe,51
Galen Rowell,American Photographer,https://en.wikipedia.org/wiki/Galen%20Rowell,"3,538"
Thomas Rowlandson,English Illustrator,https://en.wikipedia.org/wiki/Thomas%20Rowlandson,"3,646"
Reuben Rowley,American,https://en.wikipedia.org/wiki/List%20of%20painters%20in%20the%20National%20Gallery%20of%20Art,694
Kenneth Rowntree,British Painter,https://en.wikipedia.org/wiki/Kenneth%20Rowntree,188
Pierre Roy,French,https://en.wikipedia.org/wiki/Pierre%20Roy,66
Ferdinand Roybet,French Painter,https://en.wikipedia.org/wiki/Ferdinand%20Roybet,300
Willem Frederik van Royen,German Painter,https://en.wikipedia.org/wiki/Willem%20Frederiksz%20van%20Royen,69
Luis Royo,Spanish Painter/Illustrator,https://en.wikipedia.org/wiki/Luis%20Royo,"1,497"
Olga Rozanova,Russian Painter,https://en.wikipedia.org/wiki/Olga%20Rozanova,"1,004"
Peter Paul Rubens,Flemish Painter,https://en.wikipedia.org/wiki/The%20Three%20Graces%20%28Rubens%2C%20Madrid%29,"2,264"
Reuven Rubin,Israeli Painter,https://en.wikipedia.org/wiki/Reuven%20Rubin,728
Andrei Rublev,Russian Painter,https://en.wikipedia.org/wiki/Andrei%20Rublev,"14,282"
Francois Rude,French Sculptor,https://en.wikipedia.org/wiki/Fran%C3%A7ois%20Rude,"1,083"
Sophie Rude,French Painter,https://en.wikipedia.org/wiki/Sophie%20Fr%C3%A9miet,325
Paul Rudolph,American Architect,https://en.wikipedia.org/wiki/Paul%20Rudolph%20%28architect%29,"6,738"
Thomas Ruff,German Photographer,https://en.wikipedia.org/wiki/Thomas%20Ruff,"1,061"
Juan Mauricio Rugendas,German Painter,https://en.wikipedia.org/wiki/Johann%20Moritz%20Rugendas,"1,629"
Georg Philipp Rugendas I,German Painter,https://en.wikipedia.org/wiki/Georg%20von%20Langsdorff,378
Emile-Jacques Ruhlmann,French Designer,https://en.wikipedia.org/wiki/%C3%89mile-Jacques%20Ruhlmann,"1,037"
Jacob van Ruisdael,Dutch Painter,https://en.wikipedia.org/wiki/Jacob%20van%20Ruisdael,"3,219"
Antonio M. Ruiz,Mexican Painter,https://en.wikipedia.org/wiki/Antonio%20Ru%C3%ADz%20%28painter%29,193
Ralph Rumney,British Painter,https://en.wikipedia.org/wiki/Ralph%20Rumney,874
Alexander Runciman,Scottish Painter,https://en.wikipedia.org/wiki/Alexander%20Runciman,248
Philippe Otto Runge,German Painter,https://en.wikipedia.org/wiki/German%20Romanticism,"9,055"
Carl Clemens Moritz Rungius,German/American Painter,https://en.wikipedia.org/wiki/Carl%20Rungius,530
Giovanni Battista Ruoppolo,Italian Painter,https://en.wikipedia.org/wiki/Giovan%20Battista%20Ruoppolo,117
Prince Rupert,German Engraver,https://en.wikipedia.org/wiki/Prince%20Rupert%2C%20British%20Columbia,"18,631"
Allen Ruppersberg,American Installation Artist,https://en.wikipedia.org/wiki/Allen%20Ruppersberg,232
Ed Ruscha,American Artist,https://en.wikipedia.org/wiki/Edward%20Ruscha,"6,974"
Camillo Rusconi,Italian Sculptor,https://en.wikipedia.org/wiki/Camillo%20Rusconi,269
Edward J. Rusell,American,https://en.wikipedia.org/wiki/The%20Jury%27s%20Secret,167
Olive Rush,American Painter,https://en.wikipedia.org/wiki/Olive%20Rush,299
William Rush,American Sculptor,https://en.wikipedia.org/wiki/William%20Rush%20%28sculptor%29,439
Henry Rushbury,English,https://en.wikipedia.org/wiki/Henry%20Rushbury,151
Santiago Rusinol,Spanish Painter/Writer,https://en.wikipedia.org/wiki/Santiago%20Rusi%C3%B1ol,"1,784"
John Ruskin,English Writer/Painter,https://en.wikipedia.org/wiki/John%20Ruskin%20College,743
Andrew Russell,American Photographer,https://en.wikipedia.org/wiki/Andrew%20Garfield,"521,386"
Charles M. Russell,American Painter,https://en.wikipedia.org/wiki/Charles%20M.%20Russell%20National%20Wildlife%20Refuge,567
John Russell,English Painter,https://en.wikipedia.org/wiki/John%20Russell%20%28actor%29,"36,095"
Morgan Russell,American Painter,https://en.wikipedia.org/wiki/Morgan%20Russell,440
Alexander Russo,American Painter,https://en.wikipedia.org/wiki/Alexander%20Russo%20%28writer%29,388
Luigi Russolo,Italian Painter,https://en.wikipedia.org/wiki/Luigi%20Russolo,"3,490"
Giovanni Francesco Rustici,Italian Sculptor,https://en.wikipedia.org/wiki/Giovanni%20Francesco%20Rustici,203
Mario Rutelli,Italian Sculptor,https://en.wikipedia.org/wiki/Mario%20Rutelli,189
Carl Borromaus Andreas Ruthart,German Painter,https://en.wikipedia.org/wiki/Carl%20Borrom%C3%A4us%20Andreas%20Ruthart,73
Rachel Ruysch,Dutch Painter,https://en.wikipedia.org/wiki/Rachel%20Ruysch,"5,239"
Salomon van Ruysdael,Dutch Painter,https://en.wikipedia.org/wiki/Salomon%20van%20Ruysdael,808
Andrey Ryabushkin,Russian Painter,https://en.wikipedia.org/wiki/Andrei%20Ryabushkin,421
Anne Ryan,American,https://en.wikipedia.org/wiki/Anne%20Ryan%20%28actress%29,"3,877"
Martin Ryckaert,Flemish Painter,https://en.wikipedia.org/wiki/Marten%20Ryckaert,168
David Ryckaert the Younger,Flemish Painter,https://en.wikipedia.org/wiki/David%20Ryckaert%20III,338
The Rycroft Painter,Greek Vase Painter,https://en.wikipedia.org/wiki/Rycroft%20Painter,98
Albert Pinkham Ryder,American Painter,https://en.wikipedia.org/wiki/Albert%20Pinkham%20Ryder,"2,248"
Chauncey F. Ryder,American Painter,https://en.wikipedia.org/wiki/Society%20for%20Sanity%20in%20Art,103
Ursula von Rydingsvard,German/American Sculptor,https://en.wikipedia.org/wiki/Ursula%20von%20Rydingsvard,"2,054"
Robert Ryman,American Painter,https://en.wikipedia.org/wiki/Robert%20Ryman,"1,840"
John Michael Rysbrack,Flemish/English Sculptor,https://en.wikipedia.org/wiki/John%20Michael%20Rysbrack,665
Theo van Rysselberghe,Belgian Painter,https://en.wikipedia.org/wiki/Th%C3%A9o%20van%20Rysselberghe,"2,372"
Alison Saar,African-American Sculptor,https://en.wikipedia.org/wiki/Alison%20Saar,"1,162"
Betye Saar,African-American Assemblage Artist,https://en.wikipedia.org/wiki/Betye%20Saar,"3,078"
Lezley Saar,African-American Assemblage Artist,https://en.wikipedia.org/wiki/Lezley%20Saar,260
Eero Saarinen,Finnish Architect,https://en.wikipedia.org/wiki/Eero%20Saarinen,"30,305"
Eliel Saarinen,Finnish/American Designer/Architect,https://en.wikipedia.org/wiki/Eliel%20Saarinen,"6,955"
Lorenzo Sacchetti,Italian,https://en.wikipedia.org/wiki/Antonio%20Sacchetti,71
Andrea Sacchi,Italian Painter,https://en.wikipedia.org/wiki/Andrea%20Sacchi,559
Pier Francesco Sacchi,Italian Painter,https://en.wikipedia.org/wiki/Pier%20Francesco%20Sacchi,122
Lambert Sachs,American Painter,https://en.wikipedia.org/wiki/List%20of%20kings%20of%20Babylon,"16,439"
Tom Sachs,American,https://en.wikipedia.org/wiki/Tom%20Sachs,"11,541"
Jan Sadeler I,Flemish Engraver,https://en.wikipedia.org/wiki/Sadeler%20family,463
Aegidius Sadeler II,Flemish Painter,https://en.wikipedia.org/wiki/Aegidius%20Sadeler,397
Walter Dendy Sadler,British,https://en.wikipedia.org/wiki/Walter%20Dendy%20Sadler,576
Valerius de Saedeleer,Belgian Painter,https://en.wikipedia.org/wiki/Valerius%20de%20Saedeleer,314
Jan Saenredam,Dutch Engraver,https://en.wikipedia.org/wiki/Jan%20Saenredam,385
Pieter Jansz. Saenredam,Dutch Painter,https://en.wikipedia.org/wiki/Pieter%20Jansz.%20Saenredam,"1,006"
Bernard Safran,American/Canadian Painter,https://en.wikipedia.org/wiki/Bernard%20Safran,159
Cornelis Saftleven,Dutch Painter,https://en.wikipedia.org/wiki/Cornelis%20Saftleven,373
Herman Saftleven the Younger,Dutch Painter,https://en.wikipedia.org/wiki/Herman%20Saftleven,171
Kay Sage,American Painter,https://en.wikipedia.org/wiki/Kay%20Sage,"3,002"
Peter Winchell Sager,Canadian Painter,https://en.wikipedia.org/wiki/The%20New%20Adventures%20of%20Winnie%20the%20Pooh,"16,598"
Pauta Saila,Canadian Inuit Sculptor,https://en.wikipedia.org/wiki/Pauta%20Saila,121
Isaac Sailmaker,British,https://en.wikipedia.org/wiki/Isaac%20Sailmaker,206
Saint Cecilia Master,Italian Painter,https://en.wikipedia.org/wiki/Saint%20Cecilia%20%28EP%29,"3,360"
Simon Renard de Saint-Andre,French Painter,https://en.wikipedia.org/wiki/H%C3%B4tel%20de%20Besenval,"2,491"
Augustin de Saint-Aubin,French Engraver,https://en.wikipedia.org/wiki/Augustin%20de%20Saint-Aubin,166
Charles Germain de Saint-Aubin,French Printmaker,https://en.wikipedia.org/wiki/Charles%20Germain%20de%20Saint%20Aubin,167
Gabriel Jacques de Saint-Aubin,French Painter,https://en.wikipedia.org/wiki/Gabriel%20de%20Saint-Aubin,211
Antoine de Saint-Exupery,French Writer/Illustrator,https://en.wikipedia.org/wiki/Antoine%20de%20Saint-Exup%C3%A9ry,"61,632"
Augustus Saint-Gaudens,Irish/American Sculptor,https://en.wikipedia.org/wiki/Augustus%20Saint-Gaudens,"9,016"
Simon Saint-Jean,French Painter,https://en.wikipedia.org/wiki/Simon%20Saint-Jean,68
Charles-Balthazar-Julien Fevret de Saint-Memin,French Painter,https://en.wikipedia.org/wiki/Charles%20Balthazar%20Julien%20F%C3%A9vret%20de%20Saint-M%C3%A9min,255
Niki de Saint-Phalle,French Painter/Sculptor,https://en.wikipedia.org/wiki/Niki%20de%20Saint%20Phalle,"22,315"
Kiyoshi Saito,Japanese Printmaker,https://en.wikipedia.org/wiki/Kiyoshi%20Sait%C5%8D%20%28artist%29,858
Stanley Saitowitz,South African/American Architect,https://en.wikipedia.org/wiki/Stanley%20Saitowitz,182
Sakai Hoitsu,Japanese Painter,https://en.wikipedia.org/wiki/Sakai%20H%C5%8Ditsu,686
Anri Sala,Albanian,https://en.wikipedia.org/wiki/Anri%20Sala,832
George Augustus Henry Sala,British Printmaker,https://en.wikipedia.org/wiki/George%20Augustus%20Sala,567
Friedrich Salathe,Swiss,https://en.wikipedia.org/wiki/Egidius%20Federle,21
Doris Salcedo,Colombian Sculptor,https://en.wikipedia.org/wiki/Doris%20Salcedo,"1,821"
Raden Sarief Bastaman Saleh,Javanese Painter,https://en.wikipedia.org/wiki/List%20of%20painters%20in%20the%20collection%20of%20the%20Rijksmuseum,448
Sebastiao Salgado,Brazilian Photographer,https://en.wikipedia.org/wiki/Sebasti%C3%A3o%20Salgado,"13,491"
Ventura Salimbeni,Italian Painter,https://en.wikipedia.org/wiki/Ventura%20Salimbeni,319
Tommaso Salini,Italian Painter,https://en.wikipedia.org/wiki/Tommaso%20Salini,103
David Salle,American Painter,https://en.wikipedia.org/wiki/David%20Salle,"2,009"
Charles Sallee,African-American Painter,https://en.wikipedia.org/wiki/Matt%20Sallee,"9,970"
Robert Salmon,English/American Painter,https://en.wikipedia.org/wiki/Robert%20Salmon,312
John Salt,British Painter,https://en.wikipedia.org/wiki/John%20Salt,302
William Salter,Painter,https://en.wikipedia.org/wiki/John%20William%20Salter,214
Mariano Salvador Maella,Spanish Painter,https://en.wikipedia.org/wiki/Mariano%20Salvador%20Maella,319
Remo Salvadori,Italian,https://en.wikipedia.org/wiki/Documenta%207,334
Nicola Salvi,Italian Sculptor,https://en.wikipedia.org/wiki/Nicola%20Salvi,"2,209"
Francesco Salviati,Italian Painter,https://en.wikipedia.org/wiki/Francesco%20Salviati%20%28bishop%29,"2,442"
Jacques-Francois-Joseph Saly,French Sculptor,https://en.wikipedia.org/wiki/Jacques%20Saly,249
Orazio Samacchini,Italian Painter,https://en.wikipedia.org/wiki/Orazio%20Samacchini,125
Lucas Samaras,Greek/American Photographer,https://en.wikipedia.org/wiki/Lucas%20Samaras,"1,515"
Paul Starrett Sample,American Painter,https://en.wikipedia.org/wiki/Paul%20Sample%20%28artist%29,223
Abel Sanchez,Native American Painter,https://en.wikipedia.org/wiki/Abel%20Sanchez,"1,741"
Pedro Sanchez,Spanish Painter,https://en.wikipedia.org/wiki/Napoleon%20Dynamite,"174,847"
Tomas Sanchez,Cuban Painter,https://en.wikipedia.org/wiki/Tom%C3%A1s%20S%C3%A1nchez,653
Alonso Sanchez Coello,Spanish Painter,https://en.wikipedia.org/wiki/Alonso%20S%C3%A1nchez%20Coello,"1,064"
Juan Sanchez Cotan,Spanish Painter,https://en.wikipedia.org/wiki/Quince%2C%20Cabbage%2C%20Melon%20and%20Cucumber,"1,379"
Fred Sandback,American,https://en.wikipedia.org/wiki/Fred%20Sandback,666
Paul Sandby,English Painter,https://en.wikipedia.org/wiki/Paul%20Sandby,862
Thomas Sandby,English,https://en.wikipedia.org/wiki/Thomas%20Sandby,302
August Sander,German Photographer,https://en.wikipedia.org/wiki/August%20Sander,"2,367"
Karin Sander,German,https://en.wikipedia.org/wiki/Karin%20Sander,180
Ann Sanders,British Painter,https://en.wikipedia.org/wiki/Ann%20Sanders,"2,251"
Joachim von Sandrart,German Painter,https://en.wikipedia.org/wiki/Joachim%20von%20Sandrart,662
Emma Sandys,English Painter,https://en.wikipedia.org/wiki/Emma%20Sandys,538
Frederick Sandys,English Painter,https://en.wikipedia.org/wiki/Frederick%20Sandys,"1,588"
Francesco da Sangallo,Italian Sculptor,https://en.wikipedia.org/wiki/Francesco%20da%20Sangallo,218
Giuliano da Sangallo,Italian Architect,https://en.wikipedia.org/wiki/Giuliano%20da%20Sangallo,"1,328"
Giuseppe Sanmartino,Italian Sculptor,https://en.wikipedia.org/wiki/Giuseppe%20Sanmartino,"2,009"
Sano di Pietro,Italian Painter,https://en.wikipedia.org/wiki/Sano%20di%20Pietro,521
Lorenzo di Alessandro da Sanseverino,Italian Painter,https://en.wikipedia.org/wiki/Piero%20the%20Unfortunate,"18,609"
Andrea Sansovino,Italian Sculptor,https://en.wikipedia.org/wiki/Andrea%20Sansovino,391
Jacopo Sansovino,Italian Sculptor,https://en.wikipedia.org/wiki/Jacopo%20Sansovino,"1,318"
James Sant,British Painter,https://en.wikipedia.org/wiki/James%20Sant,589
Girolamo Santacroce,Italian Painter,https://en.wikipedia.org/wiki/Girolamo%20Santacroce,58
Jean-Baptiste Santerre,French Painter,https://en.wikipedia.org/wiki/Jean-Baptiste%20Santerre,505
Giovanni Santi,Italian Painter/Writer,https://en.wikipedia.org/wiki/Giovanni%20Santi,"1,882"
Santi di Tito,Italian Painter/Architect,https://en.wikipedia.org/wiki/Santi%20di%20Tito,"1,226"
Giuseppe Santomaso,Italian Painter,https://en.wikipedia.org/wiki/Giuseppe%20Santomaso,101
Dirck van Santvoort,Dutch Painter,https://en.wikipedia.org/wiki/Dirck%20van%20Santvoort,148
Sanyu,Chinese,https://en.wikipedia.org/wiki/Sanyu%20%28painter%29,970
Frank Sapousek,American Painter,https://en.wikipedia.org/wiki/2024%20World%20Junior%20Ice%20Hockey%20Championships%20rosters,432
Allen Sapp,Native Canadian Painter,https://en.wikipedia.org/wiki/Allen%20Sapp,426
Carlo Saraceni,Italian Painter,https://en.wikipedia.org/wiki/Carlo%20Saraceni,986
Henry Sargent,American Painter,https://en.wikipedia.org/wiki/Henry%20Sargent,317
John Singer Sargent,American Painter,https://en.wikipedia.org/wiki/John%20Singer%20Sargent,"122,151"
Sarkis Sarkisian,American,https://en.wikipedia.org/wiki/Saint%20Sarkis%20Cathedral%2C%20Tehran,986
Juliao Sarmento,Portuguese Photographer,https://en.wikipedia.org/wiki/Juli%C3%A3o%20Sarmento,189
Arthur Sarnoff,American Illustrator,https://en.wikipedia.org/wiki/Arthur%20Sarnoff,629
Napoleon Sarony,Canadian/American Photographer,https://en.wikipedia.org/wiki/Burrow-Giles%20Lithographic%20Co.%20v.%20Sarony,469
John Sartain,American,https://en.wikipedia.org/wiki/John%20Sartain,665
John Nost Sartorius,English Painter,https://en.wikipedia.org/wiki/John%20Nost%20Sartorius,145
Wilhelm Sasnal,Polish,https://en.wikipedia.org/wiki/Wilhelm%20Sasnal,"1,190"
Sassetta,Italian Painter,https://en.wikipedia.org/wiki/Stefano%20di%20Giovanni,787
Sassoferrato,Italian Painter,https://en.wikipedia.org/wiki/Sassoferrato,958
Aligi Sassu,Italian Sculptor,https://en.wikipedia.org/wiki/Aligi%20Sassu,419
Gary Saunders,Canadian Painter,https://en.wikipedia.org/wiki/Relationship%20marketing,"1,530"
Raymond Saunders,African-American Painter,https://en.wikipedia.org/wiki/Raymond%20Saunders%20%28artist%29,"7,704"
Antonio Saura Atares,Spanish Painter,https://en.wikipedia.org/wiki/Antonio%20Saura,604
Piat-Joseph Sauvage,Flemish Painter,https://en.wikipedia.org/wiki/Piat%20Joseph%20Sauvage,101
Augusta Savage,African-American Sculptor,https://en.wikipedia.org/wiki/Augusta%20Savage,"2,873"
Edward Savage,American Painter,https://en.wikipedia.org/wiki/Edward%20Savage%20%28artist%29,561
Roelandt Savery,Flemish Painter,https://en.wikipedia.org/wiki/Roelant%20Savery,919
Jenny Saville,British Painter,https://en.wikipedia.org/wiki/Jenny%20Saville,"25,823"
Alberto Savinio,Greek/Italian Painter,https://en.wikipedia.org/wiki/Alberto%20Savinio,966
Konstantin Savitsky,Russian Painter,https://en.wikipedia.org/wiki/Konstantin%20Savitsky,"1,193"
Giovanni Girolamo Savoldo,Italian Painter,https://en.wikipedia.org/wiki/Giovanni%20Girolamo%20Savoldo,648
Alexey Savrasov,Russian Painter,https://en.wikipedia.org/wiki/The%20Rooks%20Have%20Returned,"1,051"
Helen Sawyer,American Painter,https://en.wikipedia.org/wiki/Helen%20Sawyer%20Hogg,"4,449"
Martha Sawyers,American Illustrator,https://en.wikipedia.org/wiki/Beatrix%20Potter,"93,808"
Andres Marsal de Saxe,French,https://en.wikipedia.org/wiki/Jean-de-Dieu%20Soult,"12,561"
Italo Scanga,Italian/American,https://en.wikipedia.org/wiki/Italo%20Scanga,448
Rolph Scarlett,Canadian/American Painter,https://en.wikipedia.org/wiki/Rudolf%20Bauer%20%28artist%29,741
Salvatore Scarpitta,American Painter,https://en.wikipedia.org/wiki/Salvatore%20Scarpitta,233
Scarsellino,Italian Painter,https://en.wikipedia.org/wiki/Scarsellino,268
Francesco Scavullo,American Photographer,https://en.wikipedia.org/wiki/Gia%20Carangi,"97,193"
Christian Schad,German Painter,https://en.wikipedia.org/wiki/Christian%20Schad,"1,747"
Johann Gottfried Schadow,German Sculptor,https://en.wikipedia.org/wiki/Johann%20Gottfried%20Schadow,"1,078"
Wilhelm von Schadow,German Painter,https://en.wikipedia.org/wiki/Friedrich%20Wilhelm%20Schadow,625
Judith Schaechter,American Stained Glass Artist,https://en.wikipedia.org/wiki/Judith%20Schaechter,387
Carl Schaefer,Canadian Painter,https://en.wikipedia.org/wiki/Carl%20Schaefer%20%28artist%29,152
Henry Thomas Schafer,British Painter/Sculptor,https://en.wikipedia.org/wiki/Cuckoo%20%282024%20film%29,"63,112"
Martin Schaffner,German Painter,https://en.wikipedia.org/wiki/Martin%20Schaffner%20%28artist%29,92
Godfried Schalcken,Dutch Painter,https://en.wikipedia.org/wiki/Godfried%20Schalcken,929
Morton Livingston Schamberg,American Painter,https://en.wikipedia.org/wiki/Morton%20Livingston%20Schamberg,277
Louis Schanker,American Painter/Printmaker,https://en.wikipedia.org/wiki/Louis%20Schanker,557
Miriam Schapiro,Canadian/American Mixed Media Artist,https://en.wikipedia.org/wiki/Miriam%20Schapiro,984
Bernard P. Schardt,American,https://en.wikipedia.org/wiki/List%20of%20Federal%20Art%20Project%20artists,821
Kenny Scharf,American Painter,https://en.wikipedia.org/wiki/Kenny%20Scharf,"5,755"
Edwin Scharff,German Sculptor,https://en.wikipedia.org/wiki/Edwin%20Scharff,153
Hans Leonhard Schaufelein,German Painter,https://en.wikipedia.org/wiki/Hans%20Leonhard%20Sch%C3%A4ufelein,280
Bartolomeo Schedoni,Italian Painter,https://en.wikipedia.org/wiki/Bartolomeo%20Schedoni,228
Ary Scheffer,Dutch/French Painter,https://en.wikipedia.org/wiki/Ary%20Scheffer,"2,904"
Lo Scheggia,Italian Painter,https://en.wikipedia.org/wiki/Giovanni%20di%20ser%20Giovanni%20Guidi,438
Hugo Scheiber,Hungarian Painter,https://en.wikipedia.org/wiki/Hugo%20Scheiber,188
Thomas Scheibitz,German,https://en.wikipedia.org/wiki/Thomas%20Scheibitz,102
Andreas Schelfhout,Dutch Painter,https://en.wikipedia.org/wiki/Andreas%20Schelfhout,341
Johann Eleazar Schenau,German,https://en.wikipedia.org/wiki/Johann%20Eleazar%20Zeissig,132
Hermann Scherer,German,https://en.wikipedia.org/wiki/Hermann%20Scherer,245
Francesco Maria Schiaffino,Italian Sculptor,https://en.wikipedia.org/wiki/Francesco%20Maria%20Schiaffino,75
Elsa Schiaparelli,Italian/French Designer,https://en.wikipedia.org/wiki/Elsa%20Schiaparelli,"27,908"
Andrea Schiavone,Italian Painter,https://en.wikipedia.org/wiki/Andrea%20Schiavone,512
Egon Schiele,Austrian Painter,https://en.wikipedia.org/wiki/Egon%20Schiele,"45,308"
Mario Schifano,Italian,https://en.wikipedia.org/wiki/Mario%20Schifano,"1,093"
Emil Jakob Schindler,Austrian Painter,https://en.wikipedia.org/wiki/Emil%20Jakob%20Schindler,"1,068"
Karl Friedrich Schinkel,German Painter/Architect,https://en.wikipedia.org/wiki/Karl%20Friedrich%20Schinkel,"4,265"
Markus Schinwald,Austrian,https://en.wikipedia.org/wiki/Markus%20Schinwald,104
Helene Schjerfbeck,Finnish Painter,https://en.wikipedia.org/wiki/Helene%20Schjerfbeck,"3,543"
Oskar Schlemmer,German Painter,https://en.wikipedia.org/wiki/Oskar%20Schlemmer,"2,436"
Andreas Schluter,German Sculptor,https://en.wikipedia.org/wiki/Andreas%20Schl%C3%BCter,825
Julius Schmidt,American,https://en.wikipedia.org/wiki/National%20Observatory%20of%20Athens,"1,026"
